Order_ID,Order_Date,Customer_ID,Gender,City,State,Country,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Method,Ship_Date,Ship_Mode,Order_Status,Year,Month_Name,Month_NO,Profit_Margin
7311,24-09-2023,CUST2513,Male,Pune,Maharashtra,India,PROD904,Refrigerator,Electronics,2,35891,10,64603.8,10286.75,Credit Card,29-09-2023,Express,Shipped,2023,September,9,15.92282497
7312,24-09-2023,CUST1507,Male,Ahmedabad,Gujarat,India,PROD565,Charger,Electronics,2,12565,5,23873.5,3240.36,Cash on Delivery,26-09-2023,Standard,Delivered,2023,September,9,13.57304124
7313,24-09-2023,CUST6739,Female,Mumbai,Maharashtra,India,PROD269,Mobile,Electronics,2,27584,10,49651.2,10325.62,UPI,29-09-2023,Express,Delivered,2023,September,9,20.79631509
7314,24-09-2023,CUST5949,Male,Bengaluru,Karnataka,India,PROD789,Earphones,Electronics,3,11860,15,30243,6428.4,UPI,27-09-2023,Same Day,Cancelled,2023,September,9,21.25582779
7315,24-09-2023,CUST7897,Male,Chennai,Tamil Nadu,India,PROD730,Mobile,Electronics,1,7027,20,5621.6,536.81,UPI,26-09-2023,Standard,Shipped,2023,September,9,9.549060766
7316,25-09-2023,CUST2858,Male,Delhi,Delhi,India,PROD722,Refrigerator,Electronics,2,44845,10,80721,4829.84,Credit Card,26-09-2023,Standard,Cancelled,2023,September,9,5.983374834
7317,25-09-2023,CUST8337,Male,Hyderabad,Telangana,India,PROD170,Backpack,Fashion,2,48764,15,82898.8,15143.79,UPI,28-09-2023,Same Day,Cancelled,2023,September,9,18.26780364
7318,25-09-2023,CUST6857,Female,Pune,Maharashtra,India,PROD224,Refrigerator,Electronics,1,14474,10,13026.6,1396.21,Debit Card,27-09-2023,Same Day,Cancelled,2023,September,9,10.71814595
7319,25-09-2023,CUST7747,Male,Hyderabad,Telangana,India,PROD552,Notebook,Stationery,1,45502,0,45502,11284.78,UPI,26-09-2023,Same Day,Delivered,2023,September,9,24.80062415
7320,25-09-2023,CUST7404,Female,Mumbai,Maharashtra,India,PROD383,Backpack,Fashion,2,11518,20,18428.8,2634.45,Debit Card,01-10-2023,Same Day,Delivered,2023,September,9,14.29528781
7321,25-09-2023,CUST7845,Male,Mumbai,Maharashtra,India,PROD131,Washing Machine,Electronics,3,1966,5,5603.1,319.66,Cash on Delivery,27-09-2023,Standard,Shipped,2023,September,9,5.70505613
7322,25-09-2023,CUST4815,Female,Bengaluru,Karnataka,India,PROD193,T-shirt,Fashion,4,29321,10,105555.6,8640.7,Credit Card,27-09-2023,Standard,Delivered,2023,September,9,8.185922869
7323,25-09-2023,CUST7262,Male,Chennai,Tamil Nadu,India,PROD470,Backpack,Fashion,2,8253,20,13204.8,2015.66,Credit Card,01-10-2023,Same Day,Delivered,2023,September,9,15.26460075
7324,25-09-2023,CUST9411,Female,Delhi,Delhi,India,PROD966,Earphones,Electronics,2,29942,5,56889.8,13458.21,UPI,29-09-2023,Standard,Cancelled,2023,September,9,23.65663089
7325,25-09-2023,CUST9722,Female,Bengaluru,Karnataka,India,PROD449,Laptop,Electronics,3,12286,10,33172.2,4351.14,Net Banking,30-09-2023,Express,Returned,2023,September,9,13.11682674
7326,25-09-2023,CUST4972,Male,Pune,Maharashtra,India,PROD375,Mobile,Electronics,2,19883,0,39766,5367.86,Net Banking,26-09-2023,Standard,Delivered,2023,September,9,13.49861691
7327,25-09-2023,CUST8591,Male,Kolkata,West Bengal,India,PROD499,Power Bank,Electronics,4,40638,15,138169.2,25813.22,UPI,28-09-2023,Standard,Returned,2023,September,9,18.68232573
7328,25-09-2023,CUST9259,Female,Ahmedabad,Gujarat,India,PROD530,Washing Machine,Electronics,4,46995,20,150384,19656.63,Debit Card,01-10-2023,Standard,Shipped,2023,September,9,13.07095835
7329,25-09-2023,CUST8811,Male,Pune,Maharashtra,India,PROD155,Television,Electronics,4,462,20,1478.4,124.25,Net Banking,01-10-2023,Same Day,Shipped,2023,September,9,8.404356061
7330,25-09-2023,CUST1889,Female,Chennai,Tamil Nadu,India,PROD301,T-shirt,Fashion,4,21668,0,86672,14313.24,Debit Card,29-09-2023,Express,Returned,2023,September,9,16.51426066
7331,25-09-2023,CUST3903,Female,Kolkata,West Bengal,India,PROD471,Washing Machine,Electronics,1,4747,15,4034.95,246.66,Debit Card,30-09-2023,Express,Returned,2023,September,9,6.113086903
7332,25-09-2023,CUST8131,Male,Mumbai,Maharashtra,India,PROD188,Television,Electronics,2,29585,10,53253,6509.9,UPI,29-09-2023,Express,Delivered,2023,September,9,12.22447562
7333,25-09-2023,CUST2538,Female,Pune,Maharashtra,India,PROD361,T-shirt,Fashion,2,37206,5,70691.4,7775.68,Net Banking,28-09-2023,Express,Delivered,2023,September,9,10.99947094
7334,25-09-2023,CUST3952,Male,Hyderabad,Telangana,India,PROD231,Notebook,Stationery,1,42444,20,33955.2,7869.79,Credit Card,28-09-2023,Same Day,Shipped,2023,September,9,23.17698026
7335,25-09-2023,CUST9637,Female,Kolkata,West Bengal,India,PROD783,Notebook,Stationery,4,9147,15,31099.8,1792.18,UPI,28-09-2023,Standard,Shipped,2023,September,9,5.762673715
7336,25-09-2023,CUST7263,Male,Delhi,Delhi,India,PROD135,Refrigerator,Electronics,3,39037,5,111255.45,9302.36,Debit Card,27-09-2023,Express,Delivered,2023,September,9,8.361262302
7337,25-09-2023,CUST5066,Female,Delhi,Delhi,India,PROD307,Backpack,Fashion,2,31721,10,57097.8,11159.97,Debit Card,27-09-2023,Same Day,Returned,2023,September,9,19.54535902
7338,25-09-2023,CUST6095,Female,Chennai,Tamil Nadu,India,PROD540,Shoes,Fashion,1,38164,15,32439.4,2684.8,Credit Card,27-09-2023,Standard,Cancelled,2023,September,9,8.276355296
7339,25-09-2023,CUST8152,Female,Pune,Maharashtra,India,PROD483,Washing Machine,Electronics,2,5089,5,9669.1,2029.29,Net Banking,29-09-2023,Standard,Returned,2023,September,9,20.98737214
7340,25-09-2023,CUST2809,Female,Chennai,Tamil Nadu,India,PROD101,T-shirt,Fashion,3,21902,5,62420.7,11271.21,Credit Card,01-10-2023,Same Day,Cancelled,2023,September,9,18.05684653
7341,25-09-2023,CUST4063,Female,Kolkata,West Bengal,India,PROD940,Refrigerator,Electronics,3,17999,0,53997,9466.21,Net Banking,26-09-2023,Standard,Shipped,2023,September,9,17.53099246
7342,25-09-2023,CUST2906,Female,Mumbai,Maharashtra,India,PROD254,Notebook,Stationery,4,46965,5,178467,13371.22,Net Banking,29-09-2023,Express,Delivered,2023,September,9,7.492264676
7343,25-09-2023,CUST3707,Female,Pune,Maharashtra,India,PROD687,Television,Electronics,1,18248,5,17335.6,2670.44,Credit Card,01-10-2023,Same Day,Returned,2023,September,9,15.4043702
7344,26-09-2023,CUST8555,Male,Delhi,Delhi,India,PROD838,Power Bank,Electronics,3,19981,10,53948.7,11798.54,Debit Card,27-09-2023,Same Day,Cancelled,2023,September,9,21.86992458
7345,26-09-2023,CUST2919,Female,Mumbai,Maharashtra,India,PROD267,Charger,Electronics,4,31946,0,127784,8721.65,UPI,02-10-2023,Same Day,Shipped,2023,September,9,6.825306768
7346,26-09-2023,CUST9408,Male,Kolkata,West Bengal,India,PROD810,Mobile,Electronics,2,4732,15,8044.4,1836.73,Credit Card,30-09-2023,Standard,Shipped,2023,September,9,22.83240515
7347,26-09-2023,CUST9817,Female,Delhi,Delhi,India,PROD907,Washing Machine,Electronics,2,5786,15,9836.2,2272.04,Cash on Delivery,01-10-2023,Same Day,Cancelled,2023,September,9,23.09875765
7348,26-09-2023,CUST3778,Male,Bengaluru,Karnataka,India,PROD364,Refrigerator,Electronics,2,39020,10,70236,12369.51,Debit Card,30-09-2023,Express,Delivered,2023,September,9,17.61135315
7349,26-09-2023,CUST1234,Female,Delhi,Delhi,India,PROD636,Earphones,Electronics,3,36202,10,97745.4,11953.24,UPI,28-09-2023,Express,Shipped,2023,September,9,12.228954
7350,26-09-2023,CUST2947,Female,Pune,Maharashtra,India,PROD415,Mobile,Electronics,1,39420,15,33507,4046.02,UPI,28-09-2023,Same Day,Cancelled,2023,September,9,12.07514848
7351,26-09-2023,CUST8619,Female,Mumbai,Maharashtra,India,PROD805,Backpack,Fashion,1,17861,5,16967.95,3304.65,Cash on Delivery,30-09-2023,Express,Delivered,2023,September,9,19.47583532
7352,26-09-2023,CUST3850,Male,Ahmedabad,Gujarat,India,PROD171,Television,Electronics,1,15376,15,13069.6,1226.32,UPI,27-09-2023,Express,Cancelled,2023,September,9,9.382995654
7353,26-09-2023,CUST8958,Male,Bengaluru,Karnataka,India,PROD290,T-shirt,Fashion,1,47189,20,37751.2,9142.9,Cash on Delivery,28-09-2023,Express,Returned,2023,September,9,24.21883278
7354,26-09-2023,CUST4643,Female,Kolkata,West Bengal,India,PROD734,Power Bank,Electronics,2,5914,0,11828,2026.35,Net Banking,27-09-2023,Same Day,Cancelled,2023,September,9,17.13180588
7355,26-09-2023,CUST6204,Male,Ahmedabad,Gujarat,India,PROD249,Laptop,Electronics,3,24377,20,58504.8,11250.76,UPI,01-10-2023,Standard,Returned,2023,September,9,19.23049049
7356,26-09-2023,CUST5191,Female,Mumbai,Maharashtra,India,PROD671,T-shirt,Fashion,1,39730,5,37743.5,6623.48,UPI,29-09-2023,Same Day,Shipped,2023,September,9,17.54866401
7357,26-09-2023,CUST9645,Male,Bengaluru,Karnataka,India,PROD231,Mobile,Electronics,4,37789,0,151156,12360.35,Net Banking,30-09-2023,Same Day,Shipped,2023,September,9,8.177214269
7358,26-09-2023,CUST8493,Female,Bengaluru,Karnataka,India,PROD460,Notebook,Stationery,3,28475,20,68340,15839.06,Net Banking,28-09-2023,Express,Cancelled,2023,September,9,23.17685104
7359,26-09-2023,CUST6545,Female,Pune,Maharashtra,India,PROD358,Television,Electronics,4,44088,5,167534.4,24156.24,UPI,30-09-2023,Standard,Cancelled,2023,September,9,14.41867461
7360,26-09-2023,CUST4286,Female,Mumbai,Maharashtra,India,PROD781,Charger,Electronics,3,24500,15,62475,11673.5,Cash on Delivery,27-09-2023,Same Day,Returned,2023,September,9,18.68507403
7361,26-09-2023,CUST2307,Female,Bengaluru,Karnataka,India,PROD372,Laptop,Electronics,4,16804,15,57133.6,6851.66,Cash on Delivery,02-10-2023,Express,Shipped,2023,September,9,11.99234776
7362,26-09-2023,CUST6586,Female,Hyderabad,Telangana,India,PROD620,Power Bank,Electronics,3,16270,15,41488.5,4972.21,UPI,30-09-2023,Express,Shipped,2023,September,9,11.98454994
7363,26-09-2023,CUST4854,Male,Ahmedabad,Gujarat,India,PROD828,T-shirt,Fashion,1,34525,20,27620,6782.61,UPI,28-09-2023,Express,Delivered,2023,September,9,24.55687907
7364,26-09-2023,CUST7722,Male,Kolkata,West Bengal,India,PROD773,Laptop,Electronics,3,34396,10,92869.2,21180.28,UPI,27-09-2023,Express,Delivered,2023,September,9,22.80657096
7365,26-09-2023,CUST3413,Male,Pune,Maharashtra,India,PROD722,Refrigerator,Electronics,4,43624,0,174496,30273.03,Net Banking,02-10-2023,Same Day,Shipped,2023,September,9,17.34883894
7366,26-09-2023,CUST9718,Male,Kolkata,West Bengal,India,PROD762,Notebook,Stationery,3,31270,0,93810,6815.55,UPI,30-09-2023,Express,Delivered,2023,September,9,7.265270227
7367,26-09-2023,CUST7887,Male,Pune,Maharashtra,India,PROD720,T-shirt,Fashion,3,24043,5,68522.55,7890.35,Net Banking,29-09-2023,Same Day,Shipped,2023,September,9,11.51496843
7368,26-09-2023,CUST2211,Female,Pune,Maharashtra,India,PROD160,Backpack,Fashion,4,48069,10,173048.4,22028.06,UPI,27-09-2023,Express,Delivered,2023,September,9,12.72942136
7369,26-09-2023,CUST5489,Male,Chennai,Tamil Nadu,India,PROD536,T-shirt,Fashion,3,48220,5,137427,29930.76,Debit Card,02-10-2023,Standard,Cancelled,2023,September,9,21.77938833
7370,26-09-2023,CUST6991,Male,Bengaluru,Karnataka,India,PROD596,Mobile,Electronics,2,43667,20,69867.2,13322,Cash on Delivery,27-09-2023,Express,Delivered,2023,September,9,19.06760254
7371,27-09-2023,CUST8094,Female,Pune,Maharashtra,India,PROD953,Backpack,Fashion,2,19750,0,39500,6399.24,Debit Card,28-09-2023,Express,Cancelled,2023,September,9,16.20060759
7372,27-09-2023,CUST9701,Female,Mumbai,Maharashtra,India,PROD141,Charger,Electronics,2,20290,10,36522,7610.74,Cash on Delivery,30-09-2023,Same Day,Returned,2023,September,9,20.8387821
7373,27-09-2023,CUST5422,Female,Hyderabad,Telangana,India,PROD905,Power Bank,Electronics,1,14959,5,14211.05,2734.88,Debit Card,02-10-2023,Standard,Shipped,2023,September,9,19.24474265
7374,27-09-2023,CUST8577,Female,Kolkata,West Bengal,India,PROD771,Backpack,Fashion,3,39126,10,105640.2,14739.05,Debit Card,02-10-2023,Express,Returned,2023,September,9,13.95212239
7375,27-09-2023,CUST5741,Female,Pune,Maharashtra,India,PROD540,Earphones,Electronics,1,26679,10,24011.1,3943.95,Credit Card,01-10-2023,Same Day,Shipped,2023,September,9,16.42552819
7376,27-09-2023,CUST2238,Male,Hyderabad,Telangana,India,PROD306,Power Bank,Electronics,3,25637,5,73065.45,15342.57,UPI,03-10-2023,Same Day,Returned,2023,September,9,20.99839254
7377,27-09-2023,CUST5389,Female,Pune,Maharashtra,India,PROD608,Power Bank,Electronics,2,17292,10,31125.6,5670.24,Cash on Delivery,30-09-2023,Same Day,Cancelled,2023,September,9,18.21728738
7378,27-09-2023,CUST4363,Male,Kolkata,West Bengal,India,PROD571,Washing Machine,Electronics,1,13768,10,12391.2,2879.04,UPI,02-10-2023,Same Day,Cancelled,2023,September,9,23.23455355
7379,27-09-2023,CUST3505,Female,Bengaluru,Karnataka,India,PROD579,T-shirt,Fashion,4,35274,10,126986.4,11319.42,Debit Card,29-09-2023,Standard,Delivered,2023,September,9,8.913883691
7380,27-09-2023,CUST2940,Male,Ahmedabad,Gujarat,India,PROD860,T-shirt,Fashion,3,36960,15,94248,8111.58,Credit Card,30-09-2023,Express,Cancelled,2023,September,9,8.606633563
7381,27-09-2023,CUST9629,Female,Mumbai,Maharashtra,India,PROD482,Backpack,Fashion,4,41353,15,140600.2,31247.3,Debit Card,29-09-2023,Standard,Delivered,2023,September,9,22.22422159
7382,27-09-2023,CUST7262,Female,Delhi,Delhi,India,PROD790,Mobile,Electronics,4,31205,0,124820,13989.31,Net Banking,28-09-2023,Express,Shipped,2023,September,9,11.20758693
7383,27-09-2023,CUST1529,Female,Mumbai,Maharashtra,India,PROD478,Washing Machine,Electronics,1,39065,0,39065,5896.38,Debit Card,03-10-2023,Express,Cancelled,2023,September,9,15.0937668
7384,27-09-2023,CUST3157,Male,Bengaluru,Karnataka,India,PROD244,Mobile,Electronics,1,46666,20,37332.8,5570.82,Cash on Delivery,03-10-2023,Same Day,Returned,2023,September,9,14.92205246
7385,27-09-2023,CUST6512,Female,Kolkata,West Bengal,India,PROD954,T-shirt,Fashion,1,34812,20,27849.6,2387.84,Net Banking,28-09-2023,Express,Returned,2023,September,9,8.574054924
7386,27-09-2023,CUST7792,Male,Mumbai,Maharashtra,India,PROD358,Washing Machine,Electronics,4,15678,0,62712,4041.72,Debit Card,29-09-2023,Same Day,Shipped,2023,September,9,6.44489093
7387,27-09-2023,CUST1474,Male,Mumbai,Maharashtra,India,PROD912,Mobile,Electronics,3,31041,0,93123,16577.26,Debit Card,29-09-2023,Same Day,Delivered,2023,September,9,17.80146688
7388,27-09-2023,CUST9113,Male,Hyderabad,Telangana,India,PROD271,Earphones,Electronics,2,10493,15,17838.1,1266.33,Credit Card,30-09-2023,Standard,Cancelled,2023,September,9,7.099018393
7389,27-09-2023,CUST6088,Male,Bengaluru,Karnataka,India,PROD103,Charger,Electronics,3,9275,10,25042.5,1996.71,Credit Card,01-10-2023,Express,Shipped,2023,September,9,7.973285415
7390,27-09-2023,CUST6468,Male,Delhi,Delhi,India,PROD519,Notebook,Stationery,4,4046,15,13756.4,3393.54,Net Banking,01-10-2023,Standard,Cancelled,2023,September,9,24.6688087
7391,27-09-2023,CUST1968,Female,Ahmedabad,Gujarat,India,PROD718,Backpack,Fashion,1,39873,10,35885.7,6622.51,Credit Card,01-10-2023,Standard,Returned,2023,September,9,18.454454
7392,27-09-2023,CUST1745,Male,Pune,Maharashtra,India,PROD137,Notebook,Stationery,3,15560,15,39678,4085.43,Net Banking,03-10-2023,Express,Delivered,2023,September,9,10.29646152
7393,27-09-2023,CUST3000,Male,Kolkata,West Bengal,India,PROD257,Laptop,Electronics,3,28999,5,82647.15,11199.65,Net Banking,02-10-2023,Same Day,Cancelled,2023,September,9,13.55116299
7394,27-09-2023,CUST8896,Male,Delhi,Delhi,India,PROD797,Notebook,Stationery,1,2778,15,2361.3,298.4,Net Banking,01-10-2023,Standard,Returned,2023,September,9,12.63710668
7395,27-09-2023,CUST8507,Male,Kolkata,West Bengal,India,PROD742,T-shirt,Fashion,3,36822,10,99419.4,24341.55,Credit Card,02-10-2023,Express,Delivered,2023,September,9,24.48370238
7396,27-09-2023,CUST3744,Female,Mumbai,Maharashtra,India,PROD282,Television,Electronics,3,45105,10,121783.5,25703.38,Credit Card,30-09-2023,Standard,Delivered,2023,September,9,21.1057984
7397,27-09-2023,CUST1579,Female,Ahmedabad,Gujarat,India,PROD212,Washing Machine,Electronics,2,5338,5,10142.2,1619.68,Cash on Delivery,03-10-2023,Standard,Cancelled,2023,September,9,15.96971071
7398,28-09-2023,CUST3470,Female,Delhi,Delhi,India,PROD348,Television,Electronics,1,28599,10,25739.1,3037.16,Credit Card,03-10-2023,Same Day,Cancelled,2023,September,9,11.79979098
7399,28-09-2023,CUST9864,Male,Ahmedabad,Gujarat,India,PROD766,Charger,Electronics,3,35579,0,106737,21765.56,Net Banking,30-09-2023,Standard,Shipped,2023,September,9,20.39176668
7400,28-09-2023,CUST6117,Male,Chennai,Tamil Nadu,India,PROD497,T-shirt,Fashion,4,16337,10,58813.2,3095.97,Cash on Delivery,29-09-2023,Express,Delivered,2023,September,9,5.264073371
7401,28-09-2023,CUST3537,Female,Delhi,Delhi,India,PROD910,Power Bank,Electronics,3,32500,0,97500,6317.45,Credit Card,29-09-2023,Same Day,Cancelled,2023,September,9,6.479435897
7402,28-09-2023,CUST8466,Female,Chennai,Tamil Nadu,India,PROD480,Backpack,Fashion,3,11896,5,33903.6,2704.43,UPI,03-10-2023,Standard,Delivered,2023,September,9,7.97682252
7403,28-09-2023,CUST5321,Female,Mumbai,Maharashtra,India,PROD303,Shoes,Fashion,1,13280,5,12616,1690.97,UPI,01-10-2023,Standard,Cancelled,2023,September,9,13.40337666
7404,28-09-2023,CUST2859,Female,Pune,Maharashtra,India,PROD899,Charger,Electronics,2,45483,0,90966,19146.01,Credit Card,29-09-2023,Express,Returned,2023,September,9,21.04743531
7405,28-09-2023,CUST9535,Male,Delhi,Delhi,India,PROD452,Power Bank,Electronics,1,22753,0,22753,4823.47,Credit Card,03-10-2023,Express,Delivered,2023,September,9,21.19927043
7406,28-09-2023,CUST9645,Female,Delhi,Delhi,India,PROD780,Television,Electronics,3,32167,0,96501,9403.41,Credit Card,01-10-2023,Standard,Shipped,2023,September,9,9.744365343
7407,28-09-2023,CUST8328,Female,Delhi,Delhi,India,PROD283,Earphones,Electronics,2,44301,0,88602,11270.61,Debit Card,04-10-2023,Same Day,Cancelled,2023,September,9,12.72049164
7408,28-09-2023,CUST5704,Female,Mumbai,Maharashtra,India,PROD212,T-shirt,Fashion,1,41726,20,33380.8,7186.2,Cash on Delivery,30-09-2023,Same Day,Delivered,2023,September,9,21.52794421
7409,28-09-2023,CUST3288,Male,Hyderabad,Telangana,India,PROD921,Charger,Electronics,1,35189,5,33429.55,2606.87,Debit Card,01-10-2023,Same Day,Cancelled,2023,September,9,7.798100782
7410,28-09-2023,CUST7586,Female,Kolkata,West Bengal,India,PROD622,Charger,Electronics,1,5008,0,5008,1217.77,Debit Card,02-10-2023,Standard,Cancelled,2023,September,9,24.31649361
7411,28-09-2023,CUST8178,Male,Ahmedabad,Gujarat,India,PROD190,Shoes,Fashion,2,10812,10,19461.6,4344.5,Cash on Delivery,03-10-2023,Same Day,Delivered,2023,September,9,22.3234472
7412,28-09-2023,CUST6555,Female,Kolkata,West Bengal,India,PROD856,Notebook,Stationery,4,47683,0,190732,18687.24,Cash on Delivery,01-10-2023,Same Day,Delivered,2023,September,9,9.797642766
7413,28-09-2023,CUST2715,Male,Hyderabad,Telangana,India,PROD317,Power Bank,Electronics,1,12100,20,9680,596.33,Debit Card,01-10-2023,Standard,Shipped,2023,September,9,6.160433884
7414,28-09-2023,CUST3657,Female,Mumbai,Maharashtra,India,PROD150,Television,Electronics,3,13649,10,36852.3,2089.07,Credit Card,02-10-2023,Express,Returned,2023,September,9,5.668764229
7415,28-09-2023,CUST3279,Male,Pune,Maharashtra,India,PROD407,Notebook,Stationery,3,43171,0,129513,24332.7,Cash on Delivery,04-10-2023,Standard,Returned,2023,September,9,18.78784369
7416,28-09-2023,CUST8528,Male,Hyderabad,Telangana,India,PROD237,Shoes,Fashion,1,8414,5,7993.3,1735.26,Net Banking,01-10-2023,Express,Cancelled,2023,September,9,21.70893123
7417,28-09-2023,CUST1743,Male,Ahmedabad,Gujarat,India,PROD312,T-shirt,Fashion,2,42270,20,67632,5300.95,Net Banking,29-09-2023,Express,Delivered,2023,September,9,7.837931748
7418,28-09-2023,CUST7289,Male,Delhi,Delhi,India,PROD595,Charger,Electronics,4,942,20,3014.4,164.66,Cash on Delivery,29-09-2023,Express,Shipped,2023,September,9,5.462446921
7419,28-09-2023,CUST4325,Male,Hyderabad,Telangana,India,PROD754,Laptop,Electronics,3,20832,10,56246.4,13298.19,Debit Card,03-10-2023,Express,Shipped,2023,September,9,23.6427398
7420,28-09-2023,CUST5693,Female,Delhi,Delhi,India,PROD410,Mobile,Electronics,3,18788,20,45091.2,7001.06,Cash on Delivery,03-10-2023,Same Day,Cancelled,2023,September,9,15.52644418
7421,28-09-2023,CUST8650,Male,Pune,Maharashtra,India,PROD342,Charger,Electronics,2,23797,20,38075.2,5211.22,UPI,03-10-2023,Standard,Returned,2023,September,9,13.68665168
7422,28-09-2023,CUST8435,Male,Ahmedabad,Gujarat,India,PROD553,Laptop,Electronics,4,2128,5,8086.4,1137.17,Debit Card,29-09-2023,Same Day,Delivered,2023,September,9,14.06274733
7423,28-09-2023,CUST5794,Female,Delhi,Delhi,India,PROD834,Earphones,Electronics,1,24552,0,24552,5432.1,Net Banking,03-10-2023,Same Day,Cancelled,2023,September,9,22.12487781
7424,28-09-2023,CUST1289,Female,Hyderabad,Telangana,India,PROD628,Refrigerator,Electronics,2,2695,15,4581.5,458.02,UPI,30-09-2023,Express,Delivered,2023,September,9,9.997162501
7425,28-09-2023,CUST4795,Male,Hyderabad,Telangana,India,PROD944,Refrigerator,Electronics,1,14876,0,14876,2728.17,Net Banking,04-10-2023,Express,Delivered,2023,September,9,18.33940575
7426,29-09-2023,CUST8952,Male,Ahmedabad,Gujarat,India,PROD300,T-shirt,Fashion,1,37123,10,33410.7,6659.08,Cash on Delivery,01-10-2023,Express,Delivered,2023,September,9,19.93098019
7427,29-09-2023,CUST4797,Female,Pune,Maharashtra,India,PROD878,Earphones,Electronics,3,13583,15,34636.65,6959.8,Cash on Delivery,04-10-2023,Express,Delivered,2023,September,9,20.09374463
7428,29-09-2023,CUST7645,Female,Chennai,Tamil Nadu,India,PROD263,Notebook,Stationery,1,45784,5,43494.8,9591.47,Net Banking,02-10-2023,Standard,Shipped,2023,September,9,22.05199242
7429,29-09-2023,CUST4279,Male,Delhi,Delhi,India,PROD482,Laptop,Electronics,4,24337,0,97348,8691.6,UPI,30-09-2023,Express,Returned,2023,September,9,8.928380655
7430,29-09-2023,CUST7435,Female,Kolkata,West Bengal,India,PROD890,Television,Electronics,3,16379,15,41766.45,3633.56,Net Banking,02-10-2023,Same Day,Shipped,2023,September,9,8.699709935
7431,29-09-2023,CUST4817,Male,Kolkata,West Bengal,India,PROD245,Mobile,Electronics,2,14769,5,28061.1,2509.21,Cash on Delivery,30-09-2023,Same Day,Returned,2023,September,9,8.94195167
7432,29-09-2023,CUST6628,Male,Pune,Maharashtra,India,PROD894,Charger,Electronics,4,33235,0,132940,9995.35,UPI,04-10-2023,Standard,Cancelled,2023,September,9,7.518692643
7433,29-09-2023,CUST3195,Male,Chennai,Tamil Nadu,India,PROD553,Earphones,Electronics,3,47988,5,136765.8,33561.28,Net Banking,04-10-2023,Standard,Returned,2023,September,9,24.53923422
7434,29-09-2023,CUST8267,Female,Hyderabad,Telangana,India,PROD165,Television,Electronics,4,5757,10,20725.2,1575.2,Debit Card,30-09-2023,Express,Delivered,2023,September,9,7.600409164
7435,29-09-2023,CUST1365,Female,Delhi,Delhi,India,PROD714,Charger,Electronics,1,44993,10,40493.7,6570.26,Net Banking,01-10-2023,Express,Delivered,2023,September,9,16.22538815
7436,29-09-2023,CUST2751,Female,Bengaluru,Karnataka,India,PROD545,Laptop,Electronics,3,12514,0,37542,6355.75,Cash on Delivery,01-10-2023,Same Day,Returned,2023,September,9,16.9297054
7437,29-09-2023,CUST5956,Male,Bengaluru,Karnataka,India,PROD926,Television,Electronics,3,7856,10,21211.2,2633.71,Cash on Delivery,03-10-2023,Express,Delivered,2023,September,9,12.41660066
7438,29-09-2023,CUST7153,Male,Chennai,Tamil Nadu,India,PROD322,Television,Electronics,4,49622,10,178639.2,31992.78,Cash on Delivery,02-10-2023,Express,Cancelled,2023,September,9,17.90915992
7439,29-09-2023,CUST3614,Male,Chennai,Tamil Nadu,India,PROD773,Backpack,Fashion,1,46312,10,41680.8,4038.12,Debit Card,03-10-2023,Same Day,Cancelled,2023,September,9,9.688201762
7440,29-09-2023,CUST9204,Female,Hyderabad,Telangana,India,PROD946,Charger,Electronics,4,48745,5,185231,42412.07,Net Banking,04-10-2023,Same Day,Delivered,2023,September,9,22.89685312
7441,29-09-2023,CUST2490,Male,Delhi,Delhi,India,PROD118,Laptop,Electronics,2,8983,0,17966,2635.8,Net Banking,30-09-2023,Standard,Cancelled,2023,September,9,14.67104531
7442,29-09-2023,CUST7748,Female,Ahmedabad,Gujarat,India,PROD413,Power Bank,Electronics,2,36425,5,69207.5,14334.29,Credit Card,05-10-2023,Express,Shipped,2023,September,9,20.7120471
7443,29-09-2023,CUST2561,Male,Mumbai,Maharashtra,India,PROD764,T-shirt,Fashion,4,10172,5,38653.6,5917.47,UPI,02-10-2023,Standard,Delivered,2023,September,9,15.3089751
7444,29-09-2023,CUST6648,Female,Mumbai,Maharashtra,India,PROD230,Earphones,Electronics,3,48272,5,137575.2,21342,Credit Card,04-10-2023,Same Day,Delivered,2023,September,9,15.51297036
7445,29-09-2023,CUST2376,Male,Pune,Maharashtra,India,PROD100,Power Bank,Electronics,3,27088,5,77200.8,11070.19,Net Banking,30-09-2023,Standard,Cancelled,2023,September,9,14.33947576
7446,29-09-2023,CUST9541,Female,Kolkata,West Bengal,India,PROD433,Washing Machine,Electronics,1,42931,10,38637.9,7699.63,Debit Card,30-09-2023,Same Day,Returned,2023,September,9,19.9276617
7447,29-09-2023,CUST1804,Male,Delhi,Delhi,India,PROD813,Refrigerator,Electronics,3,8294,20,19905.6,1602.03,Credit Card,04-10-2023,Express,Delivered,2023,September,9,8.048137208
7448,29-09-2023,CUST7315,Female,Mumbai,Maharashtra,India,PROD972,Refrigerator,Electronics,1,27063,15,23003.55,2028.74,Debit Card,03-10-2023,Same Day,Delivered,2023,September,9,8.819247464
7449,29-09-2023,CUST5065,Female,Kolkata,West Bengal,India,PROD328,Notebook,Stationery,1,10502,5,9976.9,658.79,Net Banking,01-10-2023,Standard,Cancelled,2023,September,9,6.603153284
